Offer Title,Coupon Code,Description,Eligible Credit Cards,Eligible Debit Cards
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",HDFC Bank Biz First Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",SBM Gild Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Snapdeal Bobcard (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Indianoil RBL Bank Xtra Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Shaurya Select SBI Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",IRCTC SBI Card Premier (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",UCO Bank SimplySAVE SBI Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Poonawalla Fincorp IndusInd Bank eLITE RuPay Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",PNB Patanjali Rupay Select Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",HDFC Pixel Go Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Yes Bank Anq Pi Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Federal Bank Rupay Signet Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Union Bank Rupay Platinum Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Swavlamban Bobcard (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Karnataka Bank Simplysave SBI Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",RBL Bank VCard (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Federal Bank Scapia Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Reliance SBI Card Prime (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",6E Rewards XL IndiGo HDFC Bank Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",SBM Kredit.Pe Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Kotak Mojo Platinum Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",HDFC Bank UPI Rupay Biz Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",RBL Bank Patanjali Swarn RuPay Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Indian Army Yoddha Bobcard (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",HPCL Energie Bobcard (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Apollo SBI Card Select (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",PNB Rakshak Rupay Platinum Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Indianoil Kotak Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Canara Bank Rupay Select Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Ixigo AU Travel Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",PNB RuPay Platinum Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",SBI Card Elite (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Federal Bank Wave Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Bank of India Rupay Platinum Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",RBL Bank SalarySe Up RuPay Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Bank of India SwaDhan Rupay Platinum Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Kotak League Platinum Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",TVS Credit RBL Bank Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",IRCTC RBL Bank Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",PNB EMT Rupay Platinum Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",ICAI Exclusive Bobcard (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",HDFC Bank Biz Grow Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",SimplySave SBI Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Assam Rifles The Sentinel Bobcard (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Canara Bank Rupay Platinum Secured Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",CSC Small Business MoneyBack Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",ICSI Diamond Bobcard (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Indusind Samman RuPay Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Myntra Kotak Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Union Bank of India Rupay Select Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Paytm SBI Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",BPCL SBI Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",IDFC First Power Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Airtel Axis Bank Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",YES Bank Paisabazaar Paisasave Credit Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",Yatra SBI Card (Rupay),
Get up to ??150 cashback when you pay with RuPay Credit Card on UPI via Paytm,PAYTMRUPAYCC,"Pay with RuPay Credit Card on UPI via Paytm & get up to ??150 cashback on transactions above ??600. Exclusions: tobacco, infant food, ghee, milk, butter & probiotic drinks. Valid on transactions made using RuPay Credit Card on UPI via Paytm. Offer applicable once per user per month. Minimum net transaction amount ??600 & above. Assured cashback of ??20 via scratch card within 24 hours; redeem scratch card within 7 days.",IndusInd Bank Platinum RuPay Credit Card (Rupay),
